citedby,persNo,pubID,title,year
592,30127,37175402,The relationship between force and focal complex development,2002
206,30127,18644379244,"Conversion of PtdIns(4, 5)P<inf>2</inf> into PtdIns(5)P by the S.flexneri effector IpgD reorganizes host cell morphology",2002
65,30127,37096170,Trimers of the fivronectin cell adhesion domain localize to actin filament bundles and undergo rearward translocation,2002
222,30127,37128202,Force transduction by Triton cytoskeletons,2002
44,30127,34753361,Phospholipase C activation by anesthetics decreases membrane-cytoskeleton adhesion,2001
268,30127,35344650,Cell control by membrane-cytoskeleton adhesion,2001
2,30127,39749130386,Cell traction.,2001
81,30127,35074552,Rap1 is involved in cell stretching modulation of p38 but not ERK or JNK MAP kinase,2001
1,30127,35221429,Identification of kinesin-associated proteins.,2001
48,30127,34805172,Binding of cross-linked glycosylphosphatidylinositol-anchored proteins to discrete actin-associated sites and cholesterol-dependent domains,2001
467,30127,34618643,Pilus retraction powers bacterial twitching motility,2000
40,30127,34723263,Characterization of myosin V binding to brain vesicles,2000
482,30127,34695461,"Phosphatidylinositol 4,5-bisphosphate functions as a second messenger that regulates cytoskeleton-plasma membrane adhesion",2000
261,30127,34627878,Cell spreading and lamellipodial extension rate is regulated by membrane tension,2000
107,30127,34079578,The C-terminus of tubulin increases cytoplasmic dynein and kinesin processivity,2000
31,30127,33945750,Outer membrane monolayer domains from two-dimensional surface scanning resistance measurements,2000
76,30127,33552593,Keratocytes pull with similar forces on their dorsal and ventral surfaces,1999
34,30127,32737402,One-dimensional diffusion on microtubules of particles coated with cytoplasmic dynein and immunoglobulins,1999
0,30127,33312027,Propulsive forces in keratocyte migration,1999
0,30127,33324435,Membrane-cytoskeleton adhesion and detachment from cells with `excess' area,1999
147,30127,32603646,Cell migration as a five-step cycle,1999
14,30127,33610803,Ultrastructural and biochemical properties of the 120-kDa form of chick kinectin,1999
220,30127,33175564,Selective regulation of integrin-cytoskeleton interactions by the tyrosine kinase Src,1999
72,30127,33563024,Motor and cargo interactions,1999
118,30127,33535047,Membrane expansion increases endocytosis rate during mitosis,1999
247,30127,32876283,Characteristics of a membrane reservoir buffering membrane tension,1999
251,30127,32786906,Membrane tether formation from blebbing cells,1999
54,30127,32946242,Weak dependence of mobility of membrane protein aggregates on aggregate size supports a viscous model of retardation of diffusion,1999
120,30127,32800685,Myosin I contributes to the generation of resting cortical tension,1999
21,30127,34547649985,Basic laser tweezers,1998
27,30127,31961807,Cell membrane mechanics,1998
100,30127,31754514,Microtubule-dependent vesicle transport: Modulation of channel and transporter activity in liver and kidney,1998
121,30127,32171587,Membrane tension in swelling and shrinking molluscan neurons,1998
41,30127,32144774,Mechanisms of trafficking in axons and dendrites: Implications for development and neurodegeneration,1998
34,30127,32144989,"First one in, last one out: The role of gabaergic transmission in generation and degeneration",1998
32,30127,32528474,Kinesin and cytoplasmic dynein in spinal spheroids with motor neuron disease,1998
32,30127,31972492,Laser tweezers in cell biology. Introduction.,1998
209,30127,31671026,Forces on adhesive contacts affect cell function,1998
1,30127,31615153,[29] Organelle motility and membrane network formation from cultured mammalian cells,1998
310,30127,31964022,Cell migration: Regulation of force on extracellular-matrix-integrin complexes,1998
1,30127,31610074,[16] Isolation and characterization of kinectin,1998
12,30127,32104395,Stabilization and functional modulation of microtubules by microtubule-associated protein 4,1998
0,30127,33750252459,Membrane traffic; microtubule motor cycles and kinectin,1997
0,30127,3342993174,A micromachined device to measure subcellular traction forces,1997
63,30127,31469160,Overexpression of MAP4 inhibits organelle motility and trafficking in vivo,1997
137,30127,30840113,"Mutational evidence for control of cell adhesion through integrin diffusion/clustering, independent of ligand binding",1997
37,30127,30884680,Phosphotransferases associated with the regulation of kinesin motor activity,1997
323,30127,30829357,A micromachined device provides a new bend on fibroblast traction forces,1997
7,30127,30749523,n-ethylmaleimide and ethacrynic acid inhibit kinesin binding to microtubules in a motility assay,1997
109,30127,31570940,"Ligation of L-Selectin Through Conserved Regions Within the Lectin Domain Activates Signal Transduction Pathways and Integrin Function in Human, Mouse, and Rat Leukocytes",1997
67,30127,30943627,Force effects on biochemical kinetics,1997
95,30127,15644366485,The secretion-coupled endocytosis correlates with membrane tension changes in RBL 2H3 cells,1997
15,30127,30993029,Loss of cytoskeletal support is not sufficient for anoxic plasma membrane disruption in renal cells,1997
912,30127,30994017,Extracellular matrix rigidity causes strengthening of integrin- cytoskeleton linkages,1997
18,30127,33846252584,Chapter 9 Cell Membrane Mechanics,1997
1,30127,84857840985,Chapter 2 Basic Laser Tweezers,1997
30,30127,30892179,Inversely correlated cycles in speed and turning in an ameba: An oscillatory model of cell locomotion,1997
1,30127,31421195,"Assignment of the human kinectin gene (KTN1), encoding a kinesin-binding protein, to chromosome 14 band q22.1 by in situ hybridization",1997
187,30127,29740182,Ligand binding regulates the directed movement of ?1 integrins on fibroblasts,1996
34,30127,30467271,Microtubule motor complexes moving membranous organelles,1996
23,30127,30604661,Kinectin distribution in chicken nervous system,1996
247,30127,29932027,Targeting of motor proteins,1996
12,30127,1065402,Regulation of kinesin and cytoplasmic dynein-driven organelle motility,1996
164,30127,30052226,Modulation of membrane dynamics and cell motility by membrane tension,1996
233,30127,30071248,Deformation and flow of membrane into tethers extracted from neuronal growth cones,1996
84,30127,28807349,Axon membrane flows from the growth cone to the cell body,1995
79,30127,29554745,"Regulation of endocytosis, exocytosis, and shape by membrane tension",1995
36,30127,28999047,A microtubule-associated protein (MAP2) kinase restores microtubule motility in embryonic brain,1995
88,30127,29046158,Integrin-cytoskeletal interactions in neuronal growth cones,1995
15,30127,29184070,Cellular plasma membrane domains,1995
246,30127,28943834,Mechanical properties of neuronal growth cone membranes studied by tether formation with laser optical tweezers,1995
116,30127,28933382,"Kinectin, an essential anchor for kinesin-driven vesicle motility",1995
139,30127,28859428,Single cytoplasmic dynein molecule movements: characterization and comparison with kinesin,1995
20,30127,29039138,The effect of acrylamide and other sulfhydryl alkylators on the ability of dynein and kinesin to translocate microtubules in vitro,1995
22,30127,28952030,Cargo-activated ATpase activity of kinesin,1995
34,30127,28833290,Nuclear spreads: I. Visualization of bipartite ribosomal RNA domains,1995
21,30127,28920624,In vitro acrylamide exposure alters growth cone morphology,1995
49,30127,29015040,"Characterization of kinectin, a kinesin-binding protein: Primary sequence and N-terminal topogenic signal analysis",1995
34,30127,27941146,Coordinate depression of bradykinin receptor recycling and microtubule-dependent transport by taxol,1994
71,30127,28306899,Regulation of kinesin activity by phosphorylation of kinesin-associated proteins,1994
100,30127,28325756,Truncation mutants define and locate cytoplasmic barriers to lateral mobility of membrane glycoproteins,1994
61,30127,28455250,Cell migration by graded attachment to substrates and contraction,1994
9,30127,28484689,Mechanics of myosin motor: Force and step size,1994
70,30127,27491245,Regulation of vesicle transport in CV-1 cells and extracts,1993
47,30127,27368140,Fast axonal transport is required for growth cone advance,1993
265,30127,27423956,"Integrin-cytoskeletal interactions in migrating fibroblasts are dynamic, asymmetric, and regulated",1993
110,30127,27267694,Cytoplasmic microtubule-associated motors,1993
66,30127,27232839,Glycoprotein motility and dynamic domains in fluid plasma membranes,1993
302,30127,27162609,Force of single kinesin molecules measured with optical tweezers,1993
7,30127,27765482,Tracking Nanometer Movements of Single Motor Molecules,1993
79,30127,27533201,Steric inhibition of cytoplasmic dynein and kinesin motility by MAP2,1993
83,30127,27457958,Lytic granules from cytotoxic T cells exhibit kinesin-dependent motility on microtubules in vitro,1993
49,30127,27226155,Concomitant changes in mitochondria and intermediate filaments during heat shock and recovery of chicken embryo fibroblasts,1993
6,30127,27758768,Microtubule Motor-Dependent Formation of Tubulovesicular Networks from Endoplasmic Reticulum and Golgi Membranes,1993
67,30127,26758070,Kinesin and cytoplasmic dynein binding to brain microsomes,1992
169,30127,26775359,"Kinectin, a major kinesin-binding protein on ER",1992
0,30127,26496561,Can indirect cost funding be improved?,1992
3,30127,27026001,Formation of endoplasmic reticulum networks in vitro,1992
72,30127,26603896,Optical tweezers in cell biology,1992
98,30127,26645452,Extension of filopodia by motor?dependent actin assembly,1992
235,30127,25789647,Two activators of microtubule-based vesicle transport,1991
189,30127,25867008,Transcription by single molecules of RNA polymerase observed by light microscopy,1991
349,30127,26345013,"Dynactin, a conserved, ubiquitously expressed component of an activator of vesicle motility mediated by cytoplasmic dynein",1991
66,30127,25745355,Preferential attachment of membrane glycoproteins to the cytoskeleton at the leading edge of lamella,1991
58,30127,25866858,Chemical subdomains within the kinetochore domain of isolated CHO mitotic chromosomes,1991
